OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,ShippingCost,Region,PaymentMethod
10323,2024-03-25,C1547,P1039,2,3016,0,32.99,R003,COD
10329,2024-04-20,C1339,P1007,3,4897,10,58.57,R003,Net Banking
10332,2024-03-08,C1330,P1009,3,3193,5,147.76,R003,UPI
10343,2024-03-30,C1889,P1010,4,3789,0,153.05,R003,Debit Card
10347,2024-05-06,C1449,P1014,4,2118,5,163.95,R003,COD
10349,2024-01-08,C1352,P1001,3,3570,15,42.32,R003,Net Banking
10352,2024-02-24,C1800,P1046,1,2728,20,106.93,R003,COD
10354,2024-04-19,C1666,P1039,2,3016,0,174.03,R003,Credit Card
10356,2024-05-28,C1844,P1027,4,3348,10,129.96,R003,Credit Card
10365,2024-04-09,C1705,P1023,3,3513,0,130.94,R003,COD
10372,2024-05-28,C1293,P1016,1,3694,0,107.87,R003,COD
10376,2024-03-03,C1032,P1023,3,3513,20,125.89,R003,UPI
10377,2024-01-01,C1314,P1013,1,2756,0,126.88,R003,Debit Card
10378,2024-02-28,C1237,P1034,4,4257,20,150.89,R003,Credit Card
10386,2024-03-12,C1142,P1001,2,3570,15,150.51,R003,Debit Card
10387,2024-02-18,C1614,P1005,5,3828,20,189.34,R003,Debit Card
10402,2024-05-29,C1582,P1012,4,3726,5,104.41,R003,Debit Card
10404,2024-03-10,C1788,P1007,2,4897,10,45.34,R003,Debit Card
10410,2024-02-08,C1678,P1024,3,2816,15,27.82,R003,Credit Card
10411,2024-01-08,C1630,P1045,5,500,20,116.08,R003,COD
10412,2024-06-29,C1275,P1022,3,3803,5,104.58,R003,Debit Card
10416,2024-05-20,C1224,P1043,2,3422,15,49.29,R003,Net Banking
10417,2024-03-01,C1914,P1042,1,1242,5,77.99,R003,COD
10419,2024-02-19,C1577,P1003,2,3872,10,71.4,R003,Debit Card
10425,2024-04-11,C1075,P1000,3,687,0,178.87,R003,UPI
10439,2024-03-27,C1136,P1032,1,4368,0,52.25,R003,Net Banking
10441,2024-02-12,C1780,P1012,1,3726,5,172.42,R003,COD
10447,2024-05-02,C1706,P1007,3,4897,15,100.25,R003,COD
10450,2024-03-25,C1216,P1033,4,1800,5,35.2,R003,UPI
10455,2024-01-22,C1520,P1027,4,3348,0,77.65,R003,Debit Card
10456,2024-02-02,C1293,P1005,1,3828,20,55.75,R003,Debit Card
10458,2024-01-20,C1613,P1022,5,3803,5,21.43,R003,Net Banking
10459,2024-06-14,C1182,P1002,3,4339,5,166.76,R003,Debit Card
10465,2024-05-03,C1162,P1038,4,2937,5,34.08,R003,Credit Card
10469,2024-03-13,C1627,P1045,5,500,20,96.04,R003,Credit Card
10476,2024-05-11,C1579,P1043,3,3422,15,70.32,R003,Net Banking
10479,2024-02-26,C1148,P1002,4,4339,0,156.06,R003,Net Banking
10481,2024-03-09,C1454,P1012,3,3726,5,140.61,R003,Debit Card
10494,2024-01-05,C1068,P1007,3,4897,0,107.06,R003,Net Banking
10497,2024-06-27,C1817,P1026,4,3408,10,44.51,R003,Net Banking
10504,2024-05-01,C1864,P1031,2,2313,10,44.83,R003,COD
10506,2024-06-28,C1246,P1001,3,3570,15,81.34,R003,Net Banking
10511,2024-01-31,C1740,P1044,5,523,0,40.67,R003,COD
10513,2024-05-29,C1636,P1012,3,3726,0,95.33,R003,COD
10518,2024-03-16,C1560,P1028,1,324,5,42.36,R003,Credit Card
10526,2024-04-29,C1145,P1044,5,523,10,117.17,R003,COD
10527,2024-05-27,C1683,P1024,2,2816,15,63.08,R003,Debit Card
10531,2024-06-23,C1783,P1033,5,1800,0,58.55,R003,COD
10532,2024-02-05,C1858,P1022,3,3803,15,180.48,R003,COD
10534,2024-06-19,C1458,P1036,2,1859,20,72.17,R003,Net Banking
10536,2024-06-04,C1661,P1042,5,1242,5,196.24,R003,COD
10539,2024-03-20,C1772,P1006,1,4451,0,95.07,R003,UPI
10540,2024-01-30,C1675,P1034,1,4257,20,97.11,R003,COD
10541,2024-03-17,C1461,P1018,2,4388,15,148.94,R003,Credit Card
10542,2024-01-17,C1702,P1037,3,4039,20,105.98,R003,Debit Card
10543,2024-04-16,C1578,P1002,5,4339,5,151.49,R003,COD
10546,2024-05-04,C1722,P1031,3,2313,0,196.96,R003,Net Banking
10549,2024-02-18,C1610,P1028,1,324,5,53.53,R003,UPI
10551,2024-05-24,C1538,P1023,2,3513,20,123.9,R003,Credit Card
10557,2024-01-13,C1797,P1021,1,3949,0,93.69,R003,Net Banking
10559,2024-01-11,C1251,P1004,1,2933,5,92.91,R003,Net Banking
10562,2024-02-24,C1753,P1004,3,2933,0,88.6,R003,Debit Card
10563,2024-02-12,C1862,P1014,4,2118,20,82.05,R003,Credit Card
10567,2024-02-29,C1488,P1007,1,4897,20,74.38,R003,Credit Card
10569,2024-02-26,C1440,P1038,1,2937,5,194.76,R003,UPI
10574,2024-04-24,C1555,P1010,5,3789,10,177.53,R003,COD
10575,2024-04-11,C1221,P1044,3,523,5,39.77,R003,Debit Card
10576,2024-01-28,C1070,P1026,3,3408,10,115.59,R003,UPI
10583,2024-01-09,C1691,P1021,4,3949,20,140.6,R003,Credit Card
10587,2024-05-10,C1331,P1035,1,2408,15,90.48,R003,COD
10589,2024-06-11,C1248,P1034,5,4257,15,116.01,R003,COD
10590,2024-05-30,C1587,P1018,5,4388,5,27.08,R003,UPI
10591,2024-05-31,C1687,P1040,2,3363,20,199.21,R003,UPI
10595,2024-04-27,C1472,P1042,2,1242,10,70.56,R003,Net Banking
10599,2024-03-07,C1774,P1029,3,4723,10,54,R003,Debit Card
10604,2024-06-26,C1469,P1000,5,687,10,28.08,R003,Debit Card
10607,2024-01-20,C1629,P1029,1,4723,0,148.97,R003,Credit Card
10610,2024-05-04,C1820,P1037,4,4039,5,179.85,R003,Credit Card
10617,2024-06-19,C1382,P1048,4,2546,10,97.64,R003,Net Banking
10619,2024-02-09,C1166,P1033,1,1800,20,114.66,R003,Debit Card
10623,2024-06-10,C1764,P1035,2,2408,10,69.95,R003,UPI
10631,2024-01-06,C1761,P1001,4,3570,10,39.23,R003,COD
10632,2024-03-16,C1012,P1047,5,4706,10,179.4,R003,UPI
10636,2024-06-20,C1298,P1047,2,4706,20,183.33,R003,Credit Card
10638,2024-01-12,C1583,P1031,5,2313,10,182.97,R003,Net Banking
10650,2024-04-09,C1802,P1021,3,3949,10,116.47,R003,Net Banking
10660,2024-01-14,C1669,P1002,3,4339,10,63.07,R003,Net Banking
10661,2024-06-22,C1829,P1017,2,4392,15,88.46,R003,Credit Card
10662,2024-04-26,C1269,P1043,3,3422,10,155.68,R003,COD
10665,2024-06-28,C1109,P1007,4,4897,5,97.7,R003,UPI
10666,2024-06-26,C1236,P1017,2,4392,0,172.99,R003,Credit Card
10667,2024-01-16,C1683,P1020,5,1039,20,43.2,R003,UPI
10669,2024-05-10,C1357,P1044,3,523,10,139.23,R003,Debit Card
10671,2024-03-31,C1019,P1020,1,1039,20,169.61,R003,COD
10672,2024-05-22,C1436,P1047,1,4706,20,34.34,R003,UPI
10675,2024-03-21,C1778,P1018,3,4388,20,55.96,R003,Debit Card
10681,2024-01-16,C1111,P1026,3,3408,0,137,R003,Credit Card
10685,2024-04-11,C1366,P1021,4,3949,0,113.16,R003,UPI
10686,2024-01-19,C1763,P1001,3,3570,15,115.06,R003,UPI
10697,2024-04-04,C1017,P1037,3,4039,0,24.73,R003,UPI
10699,2024-02-29,C1151,P1014,5,2118,15,37.64,R003,UPI
10704,2024-03-05,C1527,P1033,1,1800,15,154.78,R003,Debit Card
10709,2024-01-06,C1890,P1026,5,3408,20,34.91,R003,Net Banking
10710,2024-03-22,C1746,P1011,5,2225,15,77.04,R003,Net Banking
10712,2024-04-21,C1675,P1034,1,4257,0,84.86,R003,COD
10713,2024-01-14,C1844,P1044,1,523,10,156.31,R003,Debit Card
10715,2024-01-24,C1457,P1035,1,2408,0,85.47,R003,COD
10717,2024-02-19,C1058,P1033,5,1800,15,50.32,R003,COD
10726,2024-03-14,C1588,P1013,5,2756,5,81.05,R003,Net Banking
10728,2024-03-27,C1327,P1000,2,687,5,187.61,R003,COD
10729,2024-06-13,C1911,P1048,4,2546,10,35.94,R003,COD
10735,2024-06-07,C1125,P1023,3,3513,0,119.13,R003,Net Banking
10746,2024-02-09,C1194,P1037,2,4039,10,155.37,R003,Debit Card
10750,2024-04-17,C1115,P1026,2,3408,0,90.47,R003,UPI
10758,2024-02-12,C1075,P1025,3,2588,15,89.14,R003,COD
10760,2024-03-07,C1166,P1038,2,2937,20,171.58,R003,Net Banking
10764,2024-06-25,C1114,P1006,4,4451,5,20.62,R003,Net Banking
10766,2024-02-04,C1424,P1016,5,3694,15,177.99,R003,Debit Card
10771,2024-05-12,C1339,P1002,3,4339,5,177.37,R003,UPI
10775,2024-05-19,C1475,P1016,5,3694,0,92.9,R003,UPI
10776,2024-01-02,C1410,P1041,3,3836,5,83.42,R003,Credit Card
10777,2024-03-30,C1126,P1010,5,3789,15,182.16,R003,Credit Card
10780,2024-06-05,C1460,P1004,2,2933,0,136.63,R003,UPI
10783,2024-01-08,C1825,P1044,5,523,0,181.59,R003,Debit Card
10784,2024-04-04,C1609,P1021,1,3949,10,36.73,R003,Debit Card
10787,2024-01-07,C1591,P1040,5,3363,5,23.97,R003,COD
10793,2024-03-28,C1040,P1017,5,4392,0,119.67,R003,Debit Card
10796,2024-06-24,C1102,P1021,1,3949,5,28.48,R003,Net Banking
10797,2024-05-18,C1165,P1049,2,4020,10,41.51,R003,COD
10802,2024-05-20,C1089,P1008,5,4823,5,166.15,R003,Net Banking
10804,2024-01-06,C1110,P1012,3,3726,20,120.79,R003,Debit Card
10805,2024-06-18,C1742,P1027,3,3348,5,24.83,R003,Credit Card
10806,2024-04-09,C1073,P1010,5,3789,5,25.25,R003,Credit Card
10808,2024-04-13,C1877,P1031,2,2313,0,32.19,R003,Credit Card
10812,2024-01-20,C1809,P1025,4,2588,5,118.17,R003,COD
10813,2024-04-06,C1946,P1023,2,3513,10,43.17,R003,COD
10814,2024-01-26,C1811,P1002,2,4339,15,51.89,R003,Debit Card
10821,2024-03-20,C1542,P1039,3,3016,15,181.17,R003,Net Banking
10825,2024-04-17,C1766,P1036,1,1859,5,48.49,R003,Debit Card
10827,2024-06-15,C1180,P1011,2,2225,20,172.12,R003,Net Banking
10829,2024-02-28,C1434,P1045,4,500,15,37.24,R003,Debit Card
10832,2024-01-17,C1063,P1030,3,1701,10,100.81,R003,Credit Card
10837,2024-05-20,C1771,P1027,1,3348,20,196.55,R003,COD
10845,2024-04-22,C1084,P1018,1,4388,5,94.68,R003,UPI
10847,2024-03-13,C1069,P1002,5,4339,0,99.76,R003,Credit Card
10851,2024-01-10,C1059,P1009,2,3193,20,182.51,R003,Debit Card
10860,2024-05-06,C1924,P1008,4,4823,10,58.26,R003,Credit Card
10866,2024-03-29,C1575,P1038,1,2937,5,101.12,R003,Net Banking
10871,2024-04-25,C1745,P1005,1,3828,10,168.56,R003,Net Banking
10874,2024-06-08,C1797,P1002,1,4339,10,183.24,R003,UPI
10875,2024-05-20,C1354,P1026,2,3408,20,168.31,R003,UPI
10883,2024-04-12,C1317,P1002,1,4339,10,81.19,R003,UPI
10885,2024-03-14,C1732,P1006,3,4451,5,72.41,R003,Debit Card
10886,2024-01-23,C1880,P1008,4,4823,5,112.39,R003,COD
10887,2024-06-19,C1803,P1002,1,4339,15,112.81,R003,Net Banking
10891,2024-03-04,C1225,P1026,3,3408,10,83.39,R003,Debit Card
10895,2024-04-26,C1652,P1020,5,1039,15,71.43,R003,Net Banking
10900,2024-05-08,C1658,P1048,4,2546,10,140.77,R003,Net Banking
10907,2024-02-29,C1521,P1031,5,2313,15,180.9,R003,Debit Card
10908,2024-06-06,C1619,P1004,5,2933,5,126.87,R003,Net Banking
10911,2024-02-28,C1730,P1022,5,3803,10,76.21,R003,Net Banking
10914,2024-03-21,C1492,P1016,2,3694,0,116.95,R003,Debit Card
10920,2024-02-26,C1853,P1017,2,4392,0,73.87,R003,Net Banking
10922,2024-03-17,C1876,P1000,3,687,5,114.76,R003,Credit Card
10923,2024-05-18,C1756,P1010,5,3789,5,190.81,R003,Net Banking
10925,2024-06-11,C1868,P1035,1,2408,5,21.3,R003,Net Banking
10928,2024-04-29,C1752,P1003,3,3872,10,124.07,R003,UPI
10930,2024-06-16,C1906,P1020,4,1039,0,71.67,R003,UPI
10931,2024-04-01,C1088,P1037,5,4039,15,150.45,R003,Credit Card
10932,2024-04-10,C1775,P1023,2,3513,0,57.39,R003,COD
10935,2024-02-07,C1950,P1018,5,4388,5,125.47,R003,Net Banking
10949,2024-03-11,C1685,P1031,3,2313,5,119.82,R003,UPI
10951,2024-03-15,C1652,P1010,4,3789,20,66.14,R003,Net Banking
10963,2024-05-04,C1408,P1039,1,3016,20,36.05,R003,Net Banking
10965,2024-03-12,C1043,P1015,2,3395,15,109.94,R003,UPI
10967,2024-03-15,C1006,P1024,5,2816,10,163.86,R003,UPI
10969,2024-01-25,C1076,P1004,1,2933,0,27.33,R003,COD
10970,2024-05-24,C1523,P1020,2,1039,10,28.32,R003,COD
10979,2024-01-25,C1867,P1015,4,3395,10,91.4,R003,COD
10982,2024-02-11,C1493,P1021,4,3949,20,129.54,R003,Credit Card
10983,2024-06-20,C1344,P1017,2,4392,0,154.58,R003,Net Banking
10984,2024-03-10,C1565,P1012,2,3726,5,167.37,R003,UPI
10999,2024-04-08,C1248,P1024,1,2816,5,176.7,R003,Credit Card
11000,2024-05-14,C1630,P1035,2,2408,20,84.14,R003,Credit Card
11005,2024-05-30,C1631,P1049,1,4020,15,58.84,R003,COD
11006,2024-02-27,C1740,P1032,1,4368,15,33.83,R003,COD
11009,2024-03-03,C1067,P1027,4,3348,10,185.93,R003,UPI
11013,2024-05-23,C1355,P1001,1,3570,5,62.85,R003,Net Banking
11018,2024-04-26,C1062,P1001,5,3570,10,174.31,R003,Credit Card
11020,2024-06-27,C1007,P1012,4,3726,0,145.45,R003,Debit Card
11026,2024-06-07,C1289,P1027,2,3348,10,98.27,R003,Net Banking
11028,2024-02-05,C1267,P1040,3,3363,5,121.29,R003,Debit Card
11049,2024-01-22,C1459,P1025,1,2588,15,185.43,R003,Debit Card
11052,2024-06-17,C1869,P1020,3,1039,10,175.15,R003,COD
11060,2024-03-02,C1463,P1002,2,4339,0,38.25,R003,Credit Card
11061,2024-05-02,C1019,P1018,2,4388,15,44.89,R003,Credit Card
11062,2024-04-29,C1172,P1000,2,687,10,114.33,R003,Net Banking
11064,2024-06-30,C1324,P1038,1,2937,10,48.24,R003,COD
11067,2024-01-15,C1516,P1024,3,2816,0,139.98,R003,UPI
11072,2024-05-23,C1253,P1021,1,3949,15,62.93,R003,Debit Card
11077,2024-04-30,C1704,P1003,3,3872,10,131.97,R003,UPI
11088,2024-06-16,C1531,P1043,2,3422,0,43.72,R003,COD
11091,2024-05-17,C1617,P1024,2,2816,5,35.31,R003,UPI
11093,2024-03-09,C1520,P1033,4,1800,15,27.36,R003,COD
11103,2024-02-06,C1616,P1031,1,2313,10,162.54,R003,Net Banking
11104,2024-05-23,C1579,P1037,2,4039,15,68.05,R003,Net Banking
11108,2024-06-08,C1395,P1049,1,4020,0,167.19,R003,Net Banking
11112,2024-05-07,C1829,P1003,1,3872,20,192.41,R003,Debit Card
11113,2024-04-08,C1346,P1013,3,2756,15,161.28,R003,COD
11115,2024-03-15,C1708,P1022,4,3803,0,96,R003,UPI
11116,2024-02-13,C1970,P1047,3,4706,20,102.77,R003,UPI
11120,2024-05-11,C1144,P1012,5,3726,10,185.96,R003,COD
11127,2024-03-14,C1752,P1032,5,4368,15,84.48,R003,Debit Card
11131,2024-01-02,C1403,P1000,2,687,0,35.72,R003,Debit Card
11137,2024-02-06,C1270,P1030,4,1701,20,63.77,R003,COD
11139,2024-01-29,C1969,P1017,2,4392,5,199.32,R003,Credit Card
11141,2024-06-25,C1442,P1022,2,3803,5,55.27,R003,Credit Card
11142,2024-01-01,C1382,P1049,3,4020,10,62.89,R003,Credit Card
11148,2024-02-21,C1073,P1042,3,1242,5,180.59,R003,COD
11151,2024-01-12,C1067,P1001,2,3570,20,109.71,R003,Debit Card
11152,2024-05-13,C1112,P1009,4,3193,5,185.06,R003,Debit Card
11159,2024-02-14,C1985,P1049,5,4020,20,167.04,R003,UPI
11163,2024-03-27,C1720,P1023,3,3513,0,44.5,R003,Net Banking
11166,2024-03-19,C1357,P1026,5,3408,20,118.61,R003,Net Banking
11175,2024-04-26,C1764,P1031,4,2313,15,144.36,R003,Net Banking
11178,2024-06-29,C1679,P1000,1,687,0,141.43,R003,COD
11179,2024-03-27,C1473,P1040,5,3363,5,178.53,R003,UPI
11181,2024-05-29,C1806,P1048,2,2546,20,33.71,R003,COD
11194,2024-02-24,C1989,P1004,1,2933,0,81.41,R003,Debit Card
11195,2024-06-05,C1268,P1016,4,3694,10,190.64,R003,UPI
11197,2024-03-17,C1158,P1044,4,523,20,162.81,R003,COD
11200,2024-04-23,C1509,P1049,2,4020,5,46.44,R003,Debit Card
11202,2024-05-11,C1383,P1041,2,3836,0,45.62,R003,COD
11206,2024-05-13,C1820,P1040,5,3363,10,88.76,R003,UPI
11213,2024-05-29,C1174,P1033,3,1800,15,46.75,R003,UPI
11218,2024-02-26,C1544,P1017,5,4392,5,190.94,R003,Debit Card
11219,2024-04-19,C1353,P1027,3,3348,0,165.83,R003,Credit Card
11226,2024-06-01,C1155,P1032,5,4368,10,97.73,R003,Credit Card
11227,2024-01-27,C1601,P1008,4,4823,15,107.12,R003,Debit Card
11229,2024-05-05,C1306,P1041,2,3836,10,196.29,R003,Debit Card
11232,2024-06-18,C1512,P1027,5,3348,10,154.26,R003,Debit Card
11237,2024-06-01,C1010,P1003,3,3872,0,154.17,R003,UPI
11238,2024-02-04,C1228,P1043,5,3422,15,42.56,R003,UPI
11240,2024-02-09,C1563,P1015,1,3395,5,84.68,R003,Debit Card
11243,2024-01-10,C1285,P1017,2,4392,0,36.69,R003,UPI
11246,2024-01-10,C1747,P1029,4,4723,0,162.01,R003,Debit Card
11248,2024-04-17,C1405,P1030,5,1701,10,64.19,R003,Net Banking
11250,2024-03-15,C1750,P1049,5,4020,0,149.31,R003,COD
11257,2024-04-08,C1269,P1032,2,4368,0,90.23,R003,Debit Card
11260,2024-06-10,C1131,P1044,3,523,20,144.57,R003,Debit Card
11262,2024-04-06,C1572,P1007,1,4897,15,35.13,R003,Credit Card
11266,2024-01-05,C1041,P1013,1,2756,5,62.87,R003,Net Banking
11268,2024-04-22,C1271,P1007,5,4897,15,86.18,R003,Net Banking
11272,2024-03-12,C1928,P1019,3,1941,15,38.91,R003,Net Banking
11276,2024-06-12,C1806,P1041,2,3836,0,102.46,R003,COD
11283,2024-02-28,C1814,P1033,2,1800,5,123.37,R003,COD
11284,2024-04-22,C1053,P1026,3,3408,10,101.51,R003,Net Banking
11286,2024-01-08,C1735,P1048,1,2546,10,63.81,R003,Net Banking
11287,2024-02-03,C1987,P1049,1,4020,5,78.8,R003,COD
11289,2024-05-08,C1301,P1025,4,2588,5,45.2,R003,Credit Card
11291,2024-06-07,C1163,P1037,4,4039,20,150.93,R003,COD
11296,2024-02-25,C1330,P1013,4,2756,5,30.9,R003,Net Banking
11300,2024-06-27,C1667,P1026,4,3408,15,96.29,R003,Debit Card
11301,2024-01-21,C1839,P1027,4,3348,20,146.28,R003,Net Banking
11305,2024-04-20,C1735,P1036,3,1859,10,148.32,R003,Credit Card
11309,2024-03-19,C1595,P1037,2,4039,20,143.02,R003,Net Banking
11310,2024-01-17,C1244,P1018,3,4388,15,104.25,R003,UPI
11316,2024-02-21,C1119,P1023,1,3513,15,143.42,R003,Credit Card
11321,2024-01-23,C1833,P1016,4,3694,15,162.33,R003,Net Banking
11327,2024-03-04,C1745,P1035,4,2408,10,26.94,R003,Credit Card
11349,2024-05-10,C1859,P1007,2,4897,0,147.65,R003,Debit Card
11355,2024-04-24,C1353,P1033,4,1800,5,93.45,R003,UPI
11356,2024-06-12,C1246,P1011,5,2225,5,78.13,R003,Debit Card
11358,2024-02-08,C1075,P1049,5,4020,5,69.74,R003,UPI
11368,2024-02-17,C1736,P1032,2,4368,10,135.78,R003,COD
11375,2024-05-29,C1711,P1008,1,4823,5,87.69,R003,UPI
11381,2024-01-08,C1498,P1042,2,1242,0,120.44,R003,COD
11382,2024-03-08,C1067,P1044,3,523,15,123.28,R003,UPI
11383,2024-06-28,C1059,P1032,4,4368,10,109.08,R003,Credit Card
11384,2024-02-13,C1302,P1020,4,1039,0,123.31,R003,Credit Card
11387,2024-05-02,C1806,P1022,3,3803,5,58.97,R003,COD
11390,2024-03-15,C1380,P1043,3,3422,20,182.27,R003,COD
11398,2024-05-11,C1017,P1028,3,324,10,93.82,R003,Net Banking
11400,2024-05-12,C1733,P1007,3,4897,10,53.74,R003,Credit Card
11410,2024-05-18,C1771,P1014,1,2118,0,72.06,R003,UPI
11423,2024-05-27,C1942,P1021,2,3949,5,81.66,R003,Credit Card
11426,2024-06-08,C1749,P1045,4,500,20,20.33,R003,COD
11428,2024-05-12,C1244,P1007,4,4897,10,70.71,R003,Net Banking
11433,2024-02-21,C1119,P1009,3,3193,20,118.52,R003,Debit Card
11442,2024-02-24,C1574,P1033,2,1800,0,34.93,R003,COD
11444,2024-02-07,C1953,P1048,3,2546,20,199.76,R003,UPI
11446,2024-02-11,C1520,P1046,5,2728,5,33.61,R003,Debit Card
11452,2024-04-19,C1271,P1027,2,3348,5,86.28,R003,Credit Card
11453,2024-03-13,C1127,P1048,4,2546,20,156.62,R003,Net Banking
11467,2024-03-25,C1167,P1018,2,4388,5,100.41,R003,UPI
11469,2024-04-27,C1625,P1000,3,687,15,157.42,R003,COD
11471,2024-02-19,C1490,P1011,4,2225,5,155.66,R003,Credit Card
11476,2024-03-19,C1238,P1006,2,4451,0,72.22,R003,Net Banking
11481,2024-06-04,C1317,P1027,3,3348,20,87.34,R003,UPI
11484,2024-04-07,C1196,P1012,3,3726,10,101.3,R003,Debit Card
11485,2024-01-20,C1588,P1040,3,3363,5,181.92,R003,Credit Card
11487,2024-02-10,C1814,P1049,5,4020,5,78.67,R003,Debit Card
11491,2024-06-23,C1398,P1049,1,4020,5,190.12,R003,COD
11492,2024-06-22,C1749,P1039,4,3016,5,153.74,R003,Debit Card
11499,2024-04-30,C1922,P1031,4,2313,10,164.94,R003,Net Banking
11503,2024-03-28,C1459,P1027,5,3348,5,82.6,R003,Credit Card
11507,2024-02-09,C1485,P1029,1,4723,15,79.52,R003,COD
11524,2024-04-20,C1460,P1013,4,2756,0,43.69,R003,Debit Card
11529,2024-01-05,C1370,P1030,1,1701,10,103.6,R003,Debit Card
11534,2024-06-14,C1510,P1035,4,2408,15,62.16,R003,COD
11540,2024-06-09,C1332,P1023,3,3513,10,80.18,R003,Credit Card
11542,2024-02-13,C1929,P1048,3,2546,5,174.04,R003,UPI
11543,2024-02-02,C1810,P1035,2,2408,20,123.76,R003,Net Banking
11547,2024-05-10,C1907,P1014,2,2118,15,57.62,R003,UPI
11550,2024-03-28,C1908,P1044,1,523,15,149.49,R003,Debit Card
11553,2024-02-18,C1919,P1031,5,2313,10,117.78,R003,Net Banking
11558,2024-05-21,C1991,P1008,1,4823,0,116.06,R003,UPI
11573,2024-03-04,C1513,P1014,3,2118,15,125.34,R003,COD
11578,2024-06-05,C1006,P1016,2,3694,20,127.62,R003,COD
11579,2024-02-12,C1816,P1017,4,4392,0,37.38,R003,COD
11582,2024-03-31,C1514,P1011,3,2225,15,135.57,R003,Debit Card
11587,2024-01-27,C1289,P1033,4,1800,15,82.89,R003,UPI
11590,2024-02-15,C1747,P1008,1,4823,0,22.76,R003,Debit Card
11595,2024-01-15,C1479,P1018,3,4388,0,103.97,R003,Debit Card
11597,2024-01-16,C1841,P1016,5,3694,15,189.13,R003,Credit Card
11601,2024-04-08,C1091,P1015,4,3395,5,72.77,R003,Debit Card
11606,2024-06-27,C1853,P1038,3,2937,10,122.48,R003,Credit Card
11608,2024-03-17,C1604,P1025,1,2588,0,152.35,R003,UPI
11611,2024-06-28,C1284,P1025,3,2588,20,194.53,R003,Net Banking
11613,2024-03-20,C1204,P1023,1,3513,20,138.68,R003,Credit Card
11614,2024-06-01,C1710,P1003,4,3872,10,156.72,R003,UPI
11616,2024-06-10,C1621,P1035,1,2408,10,71.15,R003,COD
11618,2024-06-09,C1146,P1003,3,3872,5,144.35,R003,Net Banking
11626,2024-06-02,C1615,P1014,3,2118,0,60.28,R003,UPI
11630,2024-02-23,C1803,P1044,3,523,20,40.95,R003,Credit Card
11636,2024-05-11,C1859,P1044,4,523,15,94.27,R003,Debit Card
11637,2024-06-19,C1467,P1018,2,4388,15,63.09,R003,Debit Card
11639,2024-02-03,C1783,P1041,3,3836,0,61.68,R003,Credit Card
11641,2024-03-28,C1850,P1017,1,4392,15,63.08,R003,Net Banking
11658,2024-06-27,C1490,P1025,4,2588,10,183.34,R003,Debit Card
11663,2024-03-03,C1456,P1003,3,3872,5,102.3,R003,Net Banking
11671,2024-03-09,C1977,P1007,4,4897,10,162.56,R003,UPI
11672,2024-04-27,C1712,P1038,5,2937,0,80.13,R003,Debit Card
11678,2024-03-06,C1693,P1002,3,4339,10,71.79,R003,Net Banking
11689,2024-01-13,C1819,P1022,2,3803,20,65.94,R003,COD
11697,2024-06-20,C1102,P1031,2,2313,15,61.21,R003,Credit Card
11700,2024-03-28,C1886,P1023,5,3513,10,73.74,R003,COD
11706,2024-06-22,C1570,P1011,2,2225,5,66.73,R003,UPI
11710,2024-05-26,C1836,P1000,3,687,20,72.53,R003,COD
11712,2024-04-14,C1442,P1029,5,4723,5,172.01,R003,Debit Card
11714,2024-01-29,C1769,P1015,2,3395,5,22.24,R003,Credit Card
11717,2024-02-14,C1296,P1003,1,3872,10,153.63,R003,Debit Card
11718,2024-01-12,C1129,P1017,1,4392,10,106.43,R003,UPI
11732,2024-02-01,C1363,P1008,5,4823,10,151.03,R003,COD
11738,2024-04-21,C1040,P1047,2,4706,15,58.05,R003,Net Banking
11743,2024-06-15,C1597,P1043,4,3422,15,82.05,R003,COD
11752,2024-05-27,C1376,P1016,5,3694,15,134.28,R003,COD
11755,2024-04-06,C1440,P1048,2,2546,15,123.45,R003,Credit Card
11757,2024-01-01,C1297,P1036,1,1859,15,89.14,R003,COD
11763,2024-02-17,C1147,P1015,4,3395,15,61.92,R003,Debit Card
11764,2024-03-06,C1966,P1027,5,3348,10,145.94,R003,Credit Card
11766,2024-02-13,C1415,P1001,2,3570,0,156.27,R003,Net Banking
11772,2024-06-03,C1026,P1033,3,1800,15,182.65,R003,Credit Card
11774,2024-03-26,C1821,P1009,1,3193,15,34,R003,Net Banking
11776,2024-03-28,C1105,P1000,3,687,0,146.98,R003,Debit Card
11777,2024-06-05,C1070,P1023,5,3513,0,126.98,R003,COD
11782,2024-02-02,C1509,P1045,4,500,5,34.54,R003,UPI
11783,2024-01-05,C1108,P1012,1,3726,15,137.24,R003,UPI
11786,2024-03-20,C1498,P1027,2,3348,5,159.07,R003,COD
11788,2024-03-13,C1550,P1007,1,4897,15,170.49,R003,UPI
11793,2024-05-29,C1689,P1021,3,3949,5,82.14,R003,UPI
11794,2024-01-19,C1038,P1037,1,4039,20,146.53,R003,Credit Card
11797,2024-05-26,C1648,P1007,5,4897,15,144.42,R003,UPI
11802,2024-02-24,C1909,P1019,3,1941,0,54.79,R003,Credit Card
11805,2024-05-28,C1789,P1011,1,2225,10,112.71,R003,Net Banking
11813,2024-06-28,C1108,P1036,1,1859,10,130.62,R003,Debit Card
11814,2024-04-24,C1955,P1023,3,3513,5,120.5,R003,Net Banking
11815,2024-05-22,C1944,P1011,5,2225,10,167.71,R003,UPI
